asset_id,creator,total,tx_type,block 
721551355,FOIIFFVJOGPF5LV7WUXZBJ4AM3HXXN742FOMGZFITEFYWLI36AOA32ZWVY,10,acfg,20753424
721550677,FOIIFFVJOGPF5LV7WUXZBJ4AM3HXXN742FOMGZFITEFYWLI36AOA32ZWVY,10,acfg,20753402
721550288,FOIIFFVJOGPF5LV7WUXZBJ4AM3HXXN742FOMGZFITEFYWLI36AOA32ZWVY,10,acfg,20753388
721549574,FOIIFFVJOGPF5LV7WUXZBJ4AM3HXXN742FOMGZFITEFYWLI36AOA32ZWVY,10,acfg,20753370
721549132,FOIIFFVJOGPF5LV7WUXZBJ4AM3HXXN742FOMGZFITEFYWLI36AOA32ZWVY,10,acfg,20753353
721548450,FOIIFFVJOGPF5LV7WUXZBJ4AM3HXXN742FOMGZFITEFYWLI36AOA32ZWVY,10,acfg,20753337
721547495,FOIIFFVJOGPF5LV7WUXZBJ4AM3HXXN742FOMGZFITEFYWLI36AOA32ZWVY,10,acfg,20753314
721547497,TFQEEQYFM5CEAPOEG4NEKFEOF37M2RKN5TTO3FEMTRN2EPPWC34MXQ2XLQ,1000000000,acfg,20753314
721547089,FOIIFFVJOGPF5LV7WUXZBJ4AM3HXXN742FOMGZFITEFYWLI36AOA32ZWVY,10,acfg,20753303
721546685,FOIIFFVJOGPF5LV7WUXZBJ4AM3HXXN742FOMGZFITEFYWLI36AOA32ZWVY,10,acfg,20753291
721546175,FOIIFFVJOGPF5LV7WUXZBJ4AM3HXXN742FOMGZFITEFYWLI36AOA32ZWVY,10,acfg,20753280
721545727,FOIIFFVJOGPF5LV7WUXZBJ4AM3HXXN742FOMGZFITEFYWLI36AOA32ZWVY,10,acfg,20753267
721545284,FOIIFFVJOGPF5LV7WUXZBJ4AM3HXXN742FOMGZFITEFYWLI36AOA32ZWVY,10,acfg,20753254
721544822,FOIIFFVJOGPF5LV7WUXZBJ4AM3HXXN742FOMGZFITEFYWLI36AOA32ZWVY,10,acfg,20753241
721542745,FOIIFFVJOGPF5LV7WUXZBJ4AM3HXXN742FOMGZFITEFYWLI36AOA32ZWVY,10,acfg,20753189
721540945,FOIIFFVJOGPF5LV7WUXZBJ4AM3HXXN742FOMGZFITEFYWLI36AOA32ZWVY,10,acfg,20753146
721540360,FOIIFFVJOGPF5LV7WUXZBJ4AM3HXXN742FOMGZFITEFYWLI36AOA32ZWVY,10,acfg,20753131
721539629,FOIIFFVJOGPF5LV7WUXZBJ4AM3HXXN742FOMGZFITEFYWLI36AOA32ZWVY,10,acfg,20753116
721539063,FOIIFFVJOGPF5LV7WUXZBJ4AM3HXXN742FOMGZFITEFYWLI36AOA32ZWVY,10,acfg,20753102
721538456,FOIIFFVJOGPF5LV7WUXZBJ4AM3HXXN742FOMGZFITEFYWLI36AOA32ZWVY,10,acfg,20753087
721537668,FOIIFFVJOGPF5LV7WUXZBJ4AM3HXXN742FOMGZFITEFYWLI36AOA32ZWVY,10,acfg,20753069
721536252,FOIIFFVJOGPF5LV7WUXZBJ4AM3HXXN742FOMGZFITEFYWLI36AOA32ZWVY,10,acfg,20753041
721535677,FOIIFFVJOGPF5LV7WUXZBJ4AM3HXXN742FOMGZFITEFYWLI36AOA32ZWVY,10,acfg,20753025
721535009,FOIIFFVJOGPF5LV7WUXZBJ4AM3HXXN742FOMGZFITEFYWLI36AOA32ZWVY,10,acfg,20753011
721534263,FOIIFFVJOGPF5LV7WUXZBJ4AM3HXXN742FOMGZFITEFYWLI36AOA32ZWVY,10,acfg,20752996
721533687,FOIIFFVJOGPF5LV7WUXZBJ4AM3HXXN742FOMGZFITEFYWLI36AOA32ZWVY,10,acfg,20752984
721532221,FOIIFFVJOGPF5LV7WUXZBJ4AM3HXXN742FOMGZFITEFYWLI36AOA32ZWVY,10,acfg,20752965
721531150,FOIIFFVJOGPF5LV7WUXZBJ4AM3HXXN742FOMGZFITEFYWLI36AOA32ZWVY,10,acfg,20752943
721530371,FOIIFFVJOGPF5LV7WUXZBJ4AM3HXXN742FOMGZFITEFYWLI36AOA32ZWVY,10,acfg,20752930
721529713,FOIIFFVJOGPF5LV7WUXZBJ4AM3HXXN742FOMGZFITEFYWLI36AOA32ZWVY,10,acfg,20752917
721528883,FOIIFFVJOGPF5LV7WUXZBJ4AM3HXXN742FOMGZFITEFYWLI36AOA32ZWVY,10,acfg,20752901
721528284,FOIIFFVJOGPF5LV7WUXZBJ4AM3HXXN742FOMGZFITEFYWLI36AOA32ZWVY,10,acfg,20752890
721527543,FOIIFFVJOGPF5LV7WUXZBJ4AM3HXXN742FOMGZFITEFYWLI36AOA32ZWVY,10,acfg,20752877
721526613,FOIIFFVJOGPF5LV7WUXZBJ4AM3HXXN742FOMGZFITEFYWLI36AOA32ZWVY,10,acfg,20752862
721525527,FOIIFFVJOGPF5LV7WUXZBJ4AM3HXXN742FOMGZFITEFYWLI36AOA32ZWVY,10,acfg,20752843
721524993,FOIIFFVJOGPF5LV7WUXZBJ4AM3HXXN742FOMGZFITEFYWLI36AOA32ZWVY,10,acfg,20752833
721524293,FOIIFFVJOGPF5LV7WUXZBJ4AM3HXXN742FOMGZFITEFYWLI36AOA32ZWVY,10,acfg,20752819
721519064,HYI3QVNAPEM2GP3C7ZBNZWXHHUPO6IFCXOZ2E73SCAWYR5IMW5HCVZ3Y6E,1,acfg,20752717
721519065,HYI3QVNAPEM2GP3C7ZBNZWXHHUPO6IFCXOZ2E73SCAWYR5IMW5HCVZ3Y6E,1,acfg,20752717
721518806,UFOAAC6CYFIXOGGMAIPGWTOLKKFKLXFYY5Q5OJQSEF3RS52Y4LZF2W3BT4,1,acfg,20752711
721511107,UFOAAC6CYFIXOGGMAIPGWTOLKKFKLXFYY5Q5OJQSEF3RS52Y4LZF2W3BT4,1,acfg,20752583
721509862,MVIF2VQKPHC4EDRJW6YA7ZMP5UZDWYXAXUGTJ5EJFDFZBAWEB547HHGIT4,1,acfg,20752555
721509371,MVIF2VQKPHC4EDRJW6YA7ZMP5UZDWYXAXUGTJ5EJFDFZBAWEB547HHGIT4,1,acfg,20752541
721496101,SD5UHDFQRAGD452FOYCFGVLP6VK45VDPX7NARDYGOAAHIPCAUEOJR42J4M,20,acfg,20752188
721495831,AO5RFFA7IYJDCGUBS557P5GVXFPHUO6QR2OF7VNOLMN77RYKDSCQ7BMKBE,1,acfg,20752181
721495331,AO5RFFA7IYJDCGUBS557P5GVXFPHUO6QR2OF7VNOLMN77RYKDSCQ7BMKBE,1,acfg,20752172
721494394,AO5RFFA7IYJDCGUBS557P5GVXFPHUO6QR2OF7VNOLMN77RYKDSCQ7BMKBE,1,acfg,20752153
721494263,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20752151
721494086,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20752147
721493856,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20752143
721493659,AO5RFFA7IYJDCGUBS557P5GVXFPHUO6QR2OF7VNOLMN77RYKDSCQ7BMKBE,1,acfg,20752140
721493584,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20752139
721493170,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20752135
721492970,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20752131
721492804,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20752127
721492654,BIIVXNJ6EXSBAHDGCNM45XVNLYTOAGXMPEKKSWQWITN6NJE5OZPYTJPWPM,1,acfg,20752124
721492612,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20752123
721492579,BIIVXNJ6EXSBAHDGCNM45XVNLYTOAGXMPEKKSWQWITN6NJE5OZPYTJPWPM,1,acfg,20752122
721492460,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20752119
721492269,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20752115
721492115,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20752111
721491926,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20752107
721491705,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20752103
721491516,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20752099
721491320,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20752095
721491122,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20752091
721490926,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20752087
721490726,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20752083
721490490,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20752079
721490291,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20752075
721490088,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20752070
721489958,BA2HZOEUBWLUT4FGIXU6QRTL6A5MKFV242RI7ZOPH6GUPQD6HJZBJJHAJU,1,acfg,20752068
721489915,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20752067
721489717,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20752063
721489533,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20752059
721489370,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20752055
721489152,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20752051
721488921,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20752047
721488688,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20752043
721488497,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20752038
721488326,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20752035
721488117,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20752031
721487878,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20752027
721487687,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20752023
721487451,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20752019
721487261,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20752015
721487070,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20752011
721486909,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20752007
721486735,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20752003
721486498,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751999
721486340,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751995
721486181,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751991
721485990,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751987
721485804,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751983
721485573,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751979
721485367,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751975
721485213,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751971
721485000,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751967
721484832,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751962
721484609,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751958
721484435,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751953
721484280,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751950
721484132,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751946
721484059,UFOAAC6CYFIXOGGMAIPGWTOLKKFKLXFYY5Q5OJQSEF3RS52Y4LZF2W3BT4,1,acfg,20751944
721483956,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751942
721483779,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751937
721483606,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751934
721483331,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751930
721483159,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751926
721482997,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751922
721482824,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751918
721482633,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751914
721482478,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751910
721482317,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751906
721482157,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751902
721481954,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751898
721481759,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751894
721481636,EHYQCYHUC6CIWZLBX5TDTLVJ4SSVE4RRTMKFDCG4Z4Q7QSQ2XWIQPMKBPU,1,acfg,20751891
721481640,UFOAAC6CYFIXOGGMAIPGWTOLKKFKLXFYY5Q5OJQSEF3RS52Y4LZF2W3BT4,1,acfg,20751891
721481589,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751890
721481406,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751886
721481222,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751882
721481034,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751878
721480849,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751874
721480677,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751870
721480618,BA2HZOEUBWLUT4FGIXU6QRTL6A5MKFV242RI7ZOPH6GUPQD6HJZBJJHAJU,1,acfg,20751868
721480513,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751866
721480333,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751862
721480176,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751858
721479978,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751854
721479827,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751850
721479683,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751846
721479540,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751842
721479467,UFOAAC6CYFIXOGGMAIPGWTOLKKFKLXFYY5Q5OJQSEF3RS52Y4LZF2W3BT4,1,acfg,20751840
721479290,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751838
721479139,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751834
721478939,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751830
721478736,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751826
721478546,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751822
721478368,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751818
721478187,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751814
721477998,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751810
721477839,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751806
721477645,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751802
721477443,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751798
721477281,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751794
721477121,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751790
721476918,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751786
721476772,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751782
721476638,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751778
721476427,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751773
721476278,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751770
721476110,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751766
721475954,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751762
721475767,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751758
721475593,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751754
721475401,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751750
721475240,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751746
721475028,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751742
721474827,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751738
721474656,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751734
721474464,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751730
721474299,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751726
721474123,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751722
721474061,FOIIFFVJOGPF5LV7WUXZBJ4AM3HXXN742FOMGZFITEFYWLI36AOA32ZWVY,10,acfg,20751721
721473924,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751718
721473756,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751714
721473558,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751710
721473355,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751706
721473244,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751702
721473045,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751699
721472890,BA2HZOEUBWLUT4FGIXU6QRTL6A5MKFV242RI7ZOPH6GUPQD6HJZBJJHAJU,1,acfg,20751696
721472856,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751695
721472682,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751691
721472537,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751687
721472340,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751683
721472160,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751679
721471982,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751675
721471782,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751671
721471503,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751665
721471330,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751661
721471158,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751657
721471161,BIIVXNJ6EXSBAHDGCNM45XVNLYTOAGXMPEKKSWQWITN6NJE5OZPYTJPWPM,1,acfg,20751657
721471075,BIIVXNJ6EXSBAHDGCNM45XVNLYTOAGXMPEKKSWQWITN6NJE5OZPYTJPWPM,1,acfg,20751655
721470960,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751653
721470794,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751649
721470555,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751645
721470494,FOIIFFVJOGPF5LV7WUXZBJ4AM3HXXN742FOMGZFITEFYWLI36AOA32ZWVY,10,acfg,20751643
721470386,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751641
721470180,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751637
721470131,HYI3QVNAPEM2GP3C7ZBNZWXHHUPO6IFCXOZ2E73SCAWYR5IMW5HCVZ3Y6E,1,acfg,20751636
721470135,HYI3QVNAPEM2GP3C7ZBNZWXHHUPO6IFCXOZ2E73SCAWYR5IMW5HCVZ3Y6E,1,acfg,20751636
721469977,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751633
721469764,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751629
721469588,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751625
721469623,NYSBB7SEYAHLDEZ74O6CQR4OYB6PSDCLOLUDL2NWDUKZVPHORQKI7XVSWA,1,acfg,20751625
721469320,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751621
721469087,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751617
721468917,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751613
721468717,WWXXC6E72APSE4326WQXLN4HLJOIRCHJH2G5WDUQKDKBCUX6NJW6ZS75JU,1,acfg,20751608
