asset_id,creator,total,tx_type,block
720058212,CI6HIM5KV3MWWF5UZ4JM2FYKNWPNMBECFNVTTTBLMWL4INTDLAEV4IMGAU,1,acfg,20725220
720057932,CI6HIM5KV3MWWF5UZ4JM2FYKNWPNMBECFNVTTTBLMWL4INTDLAEV4IMGAU,1,acfg,20725215
720057949,KVC4EZQTW7M3RQWJZZXVDJ7W6THDKK7SEOKAYYSXVBN3U6HD3KKNZ2QL4E,1,acfg,20725215
720057814,N2NOGRN34SUNNHPYRHPK562KKV43AKZF2TEZCFSSLXABAQVTPJFYAMD53M,1,acfg,20725213
720057580,CI6HIM5KV3MWWF5UZ4JM2FYKNWPNMBECFNVTTTBLMWL4INTDLAEV4IMGAU,1,acfg,20725209
720057320,CI6HIM5KV3MWWF5UZ4JM2FYKNWPNMBECFNVTTTBLMWL4INTDLAEV4IMGAU,1,acfg,20725205
720057300,N2NOGRN34SUNNHPYRHPK562KKV43AKZF2TEZCFSSLXABAQVTPJFYAMD53M,1,acfg,20725204
720057071,CI6HIM5KV3MWWF5UZ4JM2FYKNWPNMBECFNVTTTBLMWL4INTDLAEV4IMGAU,1,acfg,20725200
720056781,CI6HIM5KV3MWWF5UZ4JM2FYKNWPNMBECFNVTTTBLMWL4INTDLAEV4IMGAU,1,acfg,20725196
720056742,N2NOGRN34SUNNHPYRHPK562KKV43AKZF2TEZCFSSLXABAQVTPJFYAMD53M,1,acfg,20725195
720056560,S6PJTP2LXUEQOJF3D4JHMY7ASVSLTLBWM6QGF3Z23EZVHZKCWTB2HWWWO4,1,acfg,20725191
720056581,CI6HIM5KV3MWWF5UZ4JM2FYKNWPNMBECFNVTTTBLMWL4INTDLAEV4IMGAU,1,acfg,20725191
720056309,N2NOGRN34SUNNHPYRHPK562KKV43AKZF2TEZCFSSLXABAQVTPJFYAMD53M,1,acfg,20725186
720055812,N2NOGRN34SUNNHPYRHPK562KKV43AKZF2TEZCFSSLXABAQVTPJFYAMD53M,1,acfg,20725176
720055398,CI6HIM5KV3MWWF5UZ4JM2FYKNWPNMBECFNVTTTBLMWL4INTDLAEV4IMGAU,1,acfg,20725169
720055256,N2NOGRN34SUNNHPYRHPK562KKV43AKZF2TEZCFSSLXABAQVTPJFYAMD53M,1,acfg,20725165
720055194,CI6HIM5KV3MWWF5UZ4JM2FYKNWPNMBECFNVTTTBLMWL4INTDLAEV4IMGAU,1,acfg,20725164
720054979,CI6HIM5KV3MWWF5UZ4JM2FYKNWPNMBECFNVTTTBLMWL4INTDLAEV4IMGAU,1,acfg,20725159
720054856,N2NOGRN34SUNNHPYRHPK562KKV43AKZF2TEZCFSSLXABAQVTPJFYAMD53M,1,acfg,20725156
